id	key	section	line	family	grade	effective	written	stated_date	pre_cluster	condition_met	numbers	chars	target	live_flags	dead_flags	scenes	noisy_instruments	cross	address	retest
character:009	b106d1bf59	character	1480	HOLDS-WHILE	CLAIMS-MEASURED	2026-08-23	2026-08-23		Y		1	519	src/sim/player.rs			shake		plants	src/sim/player.rs `shake`'s seed gate (comment)	Holds until a tree actually produces seed cells of its own, at which point the gate becomes the tree's business rather than the verb's.
character:010	dcc38c615f	character	1482	UNCLASSIFIED	NUMBERS	2026-08-23	2026-08-23		Y		2	515	src/render.rs					plants,rendering	src/render.rs `OCCLUDED_ALPHA` (comment)	The constant and its branch are kept; restoring the ghost is one number. Worth revisiting at high zoom or with a busier canopy.
character:011	022db4022c	character	1484	PERMANENT	NUMBERS	2026-08-23	2026-08-23		Y		4	515	src/sim/player.rs					plants	src/sim/player.rs test `a_canopy_breaks_a_fall_without_stopping_it` (comment)	Permanent measurement lesson — measure the quantity the mechanism changes, not the one that is easiest to sample.
character:012	b6b8462821	character	1486	HOLDS-WHILE	ARGUED-ONLY	2026-08-23	2026-08-23		Y		0	463	src/render.rs					rendering	src/render.rs `last_player_pose` (comment); test `turning_on_the_spot_repaints_him`	Holds for any per-sprite state that changes appearance without changing extent.
character:013	eaf2d0e691	character	1488	PERMANENT	NUMBERS	2026-08-23	2026-08-23		Y		2	768	src/sim/player.rs			wood		liquids,powders	src/sim/player.rs `Tuning::shoulder_grains` (comment); test `a_bank_of_soil_is_still_a_wall`	Never as stated — the row is the unit because a drift is made of courses. The shape to revisit is the *quantity*, if a cheap way to ask "is this grain part of a large connected mass" ever exists; a flood fill per cell per frame is not it.
character:014	3c4b8c92d3	character	1490	HOLDS-WHILE	ARGUED-ONLY	2026-08-23	2026-08-23		Y		1	533	src/sim/player.rs						src/sim/player.rs `Tuning::shoulder_grains` (comment)	Holds while `wade_rows` is 4 of 14. A forgiveness knob has a ceiling as well as a floor, and the sweep found it.
character:015	188425af4c	character	1492	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		4	1280	src/sim/player.rs			swim		liquids	src/sim/player.rs `disturb_water`'s exit trigger (comment); test `surfacing_throws_the_water_off_him`; measured 2026-08-30	Never as the sole trigger while `surface_hop * jump_impulse` gives a rise under `PLAYER_HEIGHT`. If the exit hop is ever raised past that — which would be a different feel, not a tuning — the symmetric rule becomes reachable and would then be the simpler one.
character:016	1fe55e39d2	character	1494	HOLDS-WHILE	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		3	1226	src/sim/player.rs			surf		liquids,rendering	src/sim/player.rs `SURFACE_SHOVE` (doc); measured 2026-08-30	Holds while `fill_dimming` is non-zero and the render draws liquid brightness from fill. The general shape is worth carrying past this file: **quantise a visual effect onto the unit the renderer can draw, and put the gradation in how often rather than how much.**
other:001	310c2503ec	other	1500	PERMANENT	NUMBERS	2026-09-05	2026-09-05	2026-08-25	Y		3	1732						plants,structural	A changed-file overlap metric as a second gate beside `docscheck`, to predict a *wrong* merge; proposed and declined 2026-08-25	Never as a *predictor* of a wrong merge; the counterexample is structural, not a tuning miss. It would become worth revisiting only if generated artifacts stopped being regenerated in the same commits as their generators, which would change what the intersection contains -- and even then `docscheck` is sub-second and answers the question directly.
other:002	591b318519	other	1502	UNCLASSIFIED	NUMBERS	2026-08-27	2026-08-27	2026-08-27	Y		3	1693	Reports/documentation-overhaul-plan.md					plants	`Reports/documentation-overhaul-plan.md` §17; `Reports/` directory layout	the index stops carrying per-report status (then directory position becomes the only signal), or `Reports/` grows past the point where `ls` is unreadable *and* nothing routes by index. Neither is close: 110 reports, every one indexed and status-marked, and `docscheck` gates both.
other:003	7587a4f39e	other	1504	UNCLASSIFIED	NUMBERS	2026-08-25	2026-08-25	2026-08-25	Y		7	2255	Reports/measurement-under-contention.md				ascii	weather	`Reports/measurement-under-contention.md`; branch `perf-lock`	development returns to a machine where concurrent sessions contend for the same cores. Then the report is the design and `perf-lock` is the implementation - but **re-derive rather than re-merge**: the branch will be further behind still, and the report's §6 records what was deliberately left unbuilt (making `cargo` take the lock, declined because it would buy speed rather than correctness and is the one mechanism whose failure blocks other people's builds).
other:004	95b53a3db9	other	1506	NEEDS-WORK	ARGUED-ONLY	2026-08-22	2026-08-22	2026-08-21	Y		1	897	src/sim/world.rs					plants	`src/sim/world.rs` `push_organism`; merge of `plant-substrate-v2` onto `main`, 2026-08-21	Not applicable as a mechanism; recorded so the debug-only form is not re-proposed as a "cheaper" option. It was not cheaper, it was blinder.
other:005	cd26cac2c2	other	1509	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	555	PLAN.md					plants,worldgen	PLAN.md 'Decisions locked during planning' table, Determinism row	Scoped narrowly: same-build only, not cross-platform bit-identical; worldgen reproducible within one world's lifetime.
other:006	4c46464230	other	1511	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	872	PLAN-log.md				ascii	destruction,rendering	PLAN-log.md 'Overnight run, section 6: explosion debris realism' (live verification paragraph), corrected by the §11 dirty-rect entry	Specific to headless/background invocation pacing; the render path itself was later confirmed fine.
other:007	a12fc2caec	other	1513	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	396	PLAN-log.md					plants	PLAN-log.md 'Overnight run, section 8', organism.rs bullet (Behavior enum)	Tied to RON's serialization syntax.
other:008	82e92bee87	other	1515	PERMANENT	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	517	README.md					field,liquids,plants	README.md 'M12/M13 status' — 'Widened again, 8 -> 12 bytes' paragraph	Permanent — do not re-overload aux with burn state.
other:009	ac3887421f	other	1517	TRIGGERED	NUMBERS	2026-08-22	2026-08-22		Y		3	637	README.md					field,liquids,powders	README.md 'M14 status' — 'heat_conductivity defaults to 0.0, not a moderate always-on value' paragraph	Any future target of burns_into/melts_into/boils_into or a reaction must opt in with a real conductivity, or the heat it inherits has nowhere to go and its chunk never sleeps (see ash.ron's comment).
other:010	6be22d3e5e	other	1519	HOLDS-WHILE	NUMBERS	2026-08-22	2026-08-22		Y		4	546	README.md					field	README.md 'M14 status' — 'Residual heat needed the same class of fix roll_reach_at needed' paragraph	Holds for integer-rounded per-cell temperature; permanent for this representation.
other:011	dd96b0ac02	other	1521	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	635	README.md						README.md 'M5 status' — 'A real, pre-existing M14 bug found along the way' paragraph	Regression test a_connected_mass_of_cooling_cells_actually_settles guards it; the gate must stay tied to the settle epsilon.
other:012	7cbc607140	other	1523	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	687	README.md					powders	README.md 'Two subtleties worth knowing before editing update.rs' — 'The moved flag, and why it is not a parity bit'	Parity only stays in step if every cell is visited every frame, which is precisely what dirty rectangles stop doing — the rejection holds as long as chunk sleeping exists.
other:013	925293cf57	other	1525	TRIGGERED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	636	Reports/coupling-research.md					liquids,powders	Reports/coupling-research.md §6 'What is rejected' (MPM)	If high-speed impact behaviour (outside RFT's validity, §3a) ever becomes important enough, MPM is the direction — and it is a rewrite.
other:014	3e35807c9b	other	1527	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	509	Reports/coupling-research.md						Reports/coupling-research.md §6 'What is rejected' (salva2d)	Same condition as the SPH rejection — a GPU compute path plus a much smaller role for particles would be needed to reopen it.
other:015	81b6873d0d	other	1529	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	798	Reports/ecological-lod-design.md					creatures,field,structural	Reports/ecological-lod-design.md §1 + §4 'The answer to §7b'	Structural to advancing discrete populations; the off-camera world owes plausibility and conservation, not correctness. Corollary that must ride along: frozen means frozen for hunger, age and breeding alike — a creature that ages but does not eat off-camera is the worst of both.
other:016	1f477ca43a	other	1531	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	498	Reports/fracture-mechanics-design.md					destruction,structural	Reports/fracture-mechanics-design.md §3.5 "Determinism"	Applies to any order-sensitive walk; same-build determinism is a standing requirement per PLAN.md.
other:017	5fdf355cf3	other	1533	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	637	src/sim/cell.rs					field,liquids	src/sim/cell.rs struct Cell doc and test igniting_a_cell_no_longer_touches_aux	Aliasing was safe only while aux held recomputable values (anchor distance); permanent once aux carries state that must survive a burn.
other:018	f2882e66af	other	1535	HOLDS-WHILE	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	561	src/sim/fire.rs						src/sim/fire.rs test a_settled_temperature_stops_forcing_its_chunk_awake (comment)	Holds while Chunk::new starts fully dirty and dirty regions are double-buffered.
other:019	ae20b35f98	other	1537	PERMANENT	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	428	src/sim/surface.rs					field,weather	src/sim/surface.rs CellSurface::field_wind_at doc (measurement parenthesis)	Permanent measurement practice; re-measure past warm-up and average runs.
other:020	8b707330fe	other	1539	HOLDS-WHILE	CLAIMS-MEASURED	2026-08-22	2026-08-22		Y		0	431	src/sim/world.rs						src/sim/world.rs fn set (managed-check comment)	Holds while World::set is the hottest path and a get is a chunk-map lookup.
other:021	1be5579454	other	1541	HOLDS-WHILE	DATED-MEASUREMENT	2026-08-23	2026-08-23	2026-08-23	Y		4	1282	examples/filmstrip.rs					rendering,weather,worldgen	`examples/filmstrip.rs` fn paint_exposure doc; measured 2026-08-23	Holds for any channel whose interesting variation lives on a 1-cell-thick surface while the function is defined over the whole volume. The general lesson: a readout of a point function is not automatically a readout of the thing being decided.
other:022	160e33d4fa	other	1543	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		3	1206	src/sim/player.rs					structural	`src/sim/player.rs` `Dir::sticky` doc + test `walking_does_not_change_which_way_he_is_boring`; measured 2026-08-29	Structural, not tuned -- the two cases are indistinguishable in the quantity the rejected rule reads. Generalises to any "did the player mean that" damping over a relative vector whose *other* end also moves: damp the end the player controls.
other:023	33a6bf7c56	other	1546	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		3	1792	src/sim/rigid.rs					destruction,structural	`src/sim/rigid.rs` `strike`'s crack call + const `CRACK_RAYS` (kept, `#[allow(dead_code)]`); test `a_blow_cracks_along_the_rocks_own_joints_and_not_in_rays`; measured 2026-08-29	Do not re-test on the destruction path -- four rejections, and the two properties the walker cannot have (straight edges, closed cells) are structural rather than tuned. `score_cracks` is still correct for `mine`, at `radius + MINE_CRACK_REACH`, where the reach is short enough to read as a cut fraying its edges rather than as a line drawn on stone. **The tell that a fix is needed here again is the same one: cells cracked outnumbering cells broken.**
other:024	39cb583f15	other	1549	HOLDS-WHILE	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		4	931	src/sim/structural.rs			smash		structural	`src/sim/structural.rs` `reveal_in_disc`'s `flat_to` argument (comment); measured 2026-08-29	Holds for any joint reveal whose inner region has already been removed. The general shape: a density ramp measured from a centre that is not there is a ramp measured from the wrong place.
other:025	9fa7357c4b	other	1552	PERMANENT	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		7	1874	src/sim/rigid.rs			worked		structural	`src/sim/rigid.rs` const `BLOW_JOINT_REACH` doc; `src/sim/structural.rs` `shatter_joints_around`; measured 2026-08-29	Permanent as a shape: a post-filter over a chaotic cascade is fitting, not bounding. Two other bounds were tried inside it and are recorded here for the same reason -- unbracing only the two cells a joint separates (right by `sever_joint`'s "no mirror write" argument, wrong by `CRACK_DETACH_DEPTH`'s: it left the rock between boundaries braced and `worked` fell to **1** overload from 7), and calling `schedule_structural_check_around` beside `detach_around_crack`, which is **fully redundant** -- `detach_around` already schedules every cell it unbraces, and removing the extra call moved the site count by exactly zero.
other:026	964b98724d	other	1555	PERMANENT	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		2	1591	src/sim/structural.rs			smash,worked		structural	`src/sim/structural.rs` `reveal_in_disc`'s `damaged` set (comment); test `a_second_blow_completes_what_the_first_one_left_open`; measured 2026-08-29	Permanent for any rule that asks "has this piece of rock been damaged" while the damage is recorded on *boundaries*. The interior of a face carries no mark; only its edges do. **Note the bonus is a per-call argument and the crush passes 0.0**, which is not tidiness either: `Crush { fresh: 0 }` is the re-crush treadmill guard, so a crush that accumulates re-queues itself for ever. Making the bonus unconditional turned `crushing_the_same_rock_twice_writes_nothing_the_second_time` red at 2 fresh edges -- accumulation is what a *blow* wants and exactly what a *crush* must not have.
other:027	1ba2e7a66a	other	1558	HOLDS-WHILE	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		4	1433	src/sim/structural.rs					destruction,structural	`src/sim/structural.rs` `free_blocks_around` doc; `src/sim/rigid.rs` `strike`'s `core`; measured 2026-08-29	Holds while the fragment ladder is size-driven and joint-blind. The general shape, worth carrying: **a mechanism that produces a shape and a mechanism that consumes it have to agree about the shape**, and "the cascade already handles it" is not the same claim as "the cascade handles it the way the player is being shown".
other:028	e39b6c3080	other	1561	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		1	926	src/sim/rigid.rs					destruction,powders	`src/sim/rigid.rs` `strike`'s `core` (comment); measured 2026-08-29	Reversible in one number, kept at zero rather than deleted for that reason. If a blow ever needs a guaranteed instant mark on unbreakable-looking rock, this is where it goes -- but the mark should then be visible damage rather than manufactured powder.
other:029	7bfb0984be	other	1564	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		4	1529	src/sim/explosion.rs					destruction,field,plants,structural	`src/sim/explosion.rs` `Blast::calve`'s release bound (comment); measured 2026-08-29	Re-opens the moment a blast's front gains an already-damaged bonus of its own, or `default_joint_density` goes to 1.0 in the near field -- then there are blocks out there to find and the reach starts mattering. **Do not read the pooled total here**: 1.23x pooled is one run (`arid 7`, +2,746 cells, 2.21x), with half the worlds unchanged and a quarter *worse*, because releasing a block early changes what the cascade later finds.
other:030	4c96ff14fa	other	1567	PERMANENT	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		3	1024	src/sim/explosion.rs					destruction	`src/sim/explosion.rs` `Blast::calve`'s open-sector gate (comment); tests `a_fully_buried_stone_blast_crushes_a_pocket_and_scores_a_crack_star`, `a_disturbance_extent_licenses_the_wound_but_not_the_chain`; measured 2026-08-29	Permanent as a shape. The general lesson is the one `CLAUDE.md` states as *which object does this rule evaluate*: a rule ported from a per-cell or per-sector context into a per-*block* one inherits none of that context's gates, and a block is not a sector.
other:031	d748bd3ae7	other	1570	PERMANENT	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		1	1225	src/sim/rigid.rs					plants	`src/sim/rigid.rs` `calve_free_blocks`'s `promote(.., None)` (comment); measured 2026-08-29	Permanent as practice, not as a fix. The rule it re-earns is `CLAUDE.md`'s "**run the gates after every merge, unconditionally**" -- and specifically that `docscheck` passing says nothing about whether the tree compiles. Here `docscheck` was clean on the broken merge.
other:032	6fb6df495f	other	1573	HOLDS-WHILE	DATED-MEASUREMENT	2026-08-23	2026-08-23	2026-08-23	Y		13	1283	src/sim/weather.rs					plants,rendering,weather,worldgen	`src/sim/weather.rs` const EXPOSURE_HALF_SLOPE doc; measured 2026-08-23	Holds while the raw upwind slope distribution keeps its measured shape (median 0.37-0.50 cells/column, p99 4.4-7.0). Note the largest slope the walk can even observe is capped at `LOCAL_RELIEF` by `surface_near`'s search window, so a term of 8.0 is the instrument's ceiling and not the terrain's.
other:033	a0546bef2f	other	1576	PERMANENT	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		1	1069	src/sim/plant.rs					plants,structural	`src/sim/plant.rs` fn try_bend_at, the cut; measured 2026-08-29	Permanent for any one-cell displacement of part of a connected body. The general shape: a split chosen by geometry from a fixed origin cannot express a curve that propagates.
other:034	a24da86f65	other	1579	PERMANENT	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		5	1123	src/sim/plant.rs					plants,weather	`src/sim/plant.rs` fn try_bend_at, the step direction; measured 2026-08-29	Permanent while `moment` is a horizontal first moment. Note the corollary that is still live: a *trunk's* wind moment is a vertical lever, which a lean does not shorten either — which is why wood has no stiffness until breaking exists.
other:035	2a03c0ba5a	other	1582	PERMANENT	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		3	957	src/sim/plant.rs					plants	`src/sim/plant.rs` fn bend_under_load; measured 2026-08-29	Permanent. Both are instances of testing a mechanism on one isolated subject and shipping it into a crowd.
other:036	bd0a665b2f	other	1585	HOLDS-WHILE	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		8	1147	src/sim/plant.rs					field,plants,weather	`src/sim/plant.rs` fn stress_field, the wind term; measured 2026-08-29	Holds while the field's velocity solve zeroes the normal component at solid boundaries. It is not a claim that `vx` is wrong everywhere — it is a real channel aloft — only that it is dead at ground level, which is where tissue is.
other:037	d6b287dd7f	other	1588	HOLDS-WHILE	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		4	900	src/sim/plant.rs					plants	`src/sim/plant.rs` fn try_bend_at, the cut loop; measured 2026-08-29	Holds while clearance and the one-piece rule are both monotone in the cut, which they are because a growing set only frees targets and only brings parents along.
other:038	91d31c3e95	other	1591	UNCLASSIFIED	ARGUED-ONLY	2026-08-29	2026-08-29	2026-08-29	Y		1	830	assets/materials/leaf.ron					plants,structural,weather	`assets/materials/leaf.ron` / any wood material, `stiffness`; reasoned 2026-08-29, not built	Stage 3 (break). The wind load is already summed into every wood cell's moment, so nothing further is needed on the wind side — only a rule that consumes the moment by failing rather than by leaning.
other:039	bdb43b3f25	other	1594	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		5	1696	src/worldgen/erosion.rs					field,plants,worldgen	`src/worldgen/erosion.rs` const STRIP_REACH doc; measured 2026-08-30	The rejection is entirely about the resistance field having no lateral variation at the scale of a view. It is **void** for a field that does — `HardnessField::section` now carries a `(x, band)` facies term at a 320-column wavelength, so an absolute form re-tried today would plane onto a *rough* surface rather than a flat one. It would still lose the macro shape, which is the other half of why the contrast form was kept.
other:040	5a6ef6aa96	other	1597	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		7	1021	src/worldgen/noise.rs					field,worldgen	`src/worldgen/noise.rs` fn ridged_1d doc; measured 2026-08-30	Permanent for any fBm with more than one octave. The general shape: a nonlinearity applied to a sum of many terms is not the same function as the sum of the nonlinearity applied to each, and for a *fold* the difference is which end of the range the mass ends up at.
other:041	ccebcba7cb	other	1600	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		4	1789	src/worldgen/passes.rs					plants,worldgen	`src/worldgen/passes.rs` const BROW_BENCH_TOLERANCE doc; measured 2026-08-30	Permanent while `cliff_edges` admits a slope of 1.0 at the far scale. The general shape is worth carrying: when a pass fires far too often after an upstream change, ask what its predicate *should* have been testing rather than how often it should fire — a rate knob cannot express a shape. **Note the bench test alone was not enough**, and the owner found the remainder before any instrument did: a lip may still hang off a *rounded dome*, which is level over four columns behind the edge and so passes the bench test, and it renders as a plank floating in the air (*"the leftmost peak has weird artifacts at the top"*). A brow now also re-asks the **near** cliff test -- six rows over four columns -- as a requirement rather than as an alternative to the far one.
other:042	085b047ed2	other	1603	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		6	1327	src/worldgen/erosion.rs					plants,worldgen	`src/worldgen/erosion.rs` fn differential_erosion_builds_relief_that_slope_driven_erosion_cannot, the comment; measured 2026-08-30	Permanent for this statistic on `rolling` at these ages -- hydraulic incision cuts channels faster than creep rounds crests, which round-4's R4-2 curve already recorded and which this measurement confirms across the seed axis rather than at two points. The general shape is `CLAUDE.md`'s: a two-seed test over a procedural system is not evidence about the system, and it fails *silently* by passing.
other:043	3a9a9cde0a	other	1606	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		7	1212	src/worldgen/passes.rs					plants,worldgen	`src/worldgen/passes.rs` const MANTLE_DEPTH doc; measured 2026-08-30	Permanent for any rule whose subject is "this feature stands above the landscape". The general shape is `CLAUDE.md`'s *ask which object this rule evaluates* -- a cell, a column, or a landform -- and the tell is the pixel count: **an audit that measures a pass in cells would have called the first version a success**, since it touched every column in the world.
other:044	969e635e22	other	1609	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		5	1517	src/worldgen/passes.rs					rendering,worldgen	`src/worldgen/passes.rs` const MANTLE_TONE doc; measured 2026-08-30	Void once the rocks' own colours converge far enough that a tone step is comparable to a rock step -- the 2026-08-30 palette compression halved the between-rock brightness gap (116 points to 57) and a further step would change this verdict. The alternative that *would* work is unifying the near-surface **material**, which was declined rather than measured: the differential erosion W1 is built on needs beds that differ in strength. The general shape is `CLAUDE.md`'s *ask which pixels a lever moves*: this one moves a fifth of them, which is why a pixel *count* alone would have called it a success -- the magnitude is the number that settles it.
other:045	1c08681695	other	1611	UNCLASSIFIED	DATED-MEASUREMENT	2026-09-12	2026-08-30	2026-09-12			41	2890	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` `start_energy` + `creature.rs` fn `birth_grant`, as a route to making the shipped ant breed; measured 2026-08-30	The **stamp** term changes, not the grant or the budget — a child born at one cell that grows into its plan (halves it to 480), fission (moves it rather than buying it, so zero), or `body_energy` itself, which is pinned to the flesh pricing invariant against the `ant`/`chitin_*`/`corpse` materials and cannot move from a species file alone. Also re-test at a specialised gut: at `gut_bias -1.0` a leaf pays 480 rather than 120 and `0.5*900 + 480 = 930` clears the 961 bar to within 31. Full arithmetic and the four controls in `Reports/creature-birth-grant-2026-08-30.md`, whose §4a also corrects E14's own stated justification -- `deaths` did **not** read 0 everywhere before the cut, only inside the horizons a harness runs.
other:046	0fec21076b	other	1615	PERMANENT	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		5	1019	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` `reproduce_threshold`, tuning it downward; reasoned 2026-08-30, confirmed in code	Never as a fix for reachability. It is a real knob only while it sits *above* `birth_cost + 1`, i.e. for a species that can already breed and should breed less often.
other:047	a41f15e9db	other	1618	PERMANENT	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		4	1455	assets/species/					creatures,plants	`assets/species/*.ron` `idle_cost_per_cell`, re-derived by dividing each species' own authored total by its own cell count; considered and rejected 2026-08-30	Never as stated. The general shape is the transferable part: when converting a per-*object* constant into a per-*part* one, the divisor must come from **one** calibration object, not from each object's own count — the latter is an identity transform wearing the change's name.
other:048	7849c2b9ac	other	1621	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		5	1520						creatures	`creature-evolution-plan.md` E10, chain *length* as the cheap route to a creature the player can find; built and measured 2026-08-30	§R3 is understood. The appearance measurements that motivate E10 are over 600-frame renders and remain valid; it is the 12,000-frame colony that fails, so the lever becomes available again the moment a multi-cell body can hold a population. Do **not** re-derive the pricing as the fix — it was measured not to be the cause.
other:049	0df0f34fff	other	1624	UNCLASSIFIED	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		3	1172	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` `start_energy` scaled with body size, as the companion to per-cell metabolism; identified and deliberately not built 2026-08-30	§R3 is closed, since a horizon knob is untestable while no multi-cell colony survives long enough to measure one. Neither candidate has been measured and neither should be adopted on the reasoning above alone.
other:050	f5dbeea125	other	1627	PERMANENT	ARGUED-ONLY	2026-08-30	2026-08-30	2026-08-30	Y		1	1448	src/sim/organism.rs					creatures,plants	`src/sim/organism.rs` `BodyPlan::scaled`, supersampling an authored cell into the block *away* from the origin (`d*k ..= d*k + k-1`); built and reverted 2026-08-30	Never as stated. The transferable half is that **a shape and its anchor are two facts, and a test over the shape is blind to the anchor** -- so when scaling anything positional, assert where it sits relative to its reference point as well as how big it is.
other:051	54f81275c7	other	1630	UNCLASSIFIED	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		5	1700	src/sim/organism.rs					creatures	`src/sim/organism.rs` `CreatureDef::scaled` scaling `body_energy` by the inverse cell ratio, as the companion to the per-cell metabolic rates; identified and deliberately not built 2026-08-30	Whoever owns `assets/materials/**` can move `food_energy` in the same change. `stamp_probe`'s `body_energy=` knob already does exactly that pairing "holding the flesh-pricing invariant", so the shape exists; it is the ownership that did not. Until then, no world above `cell_scale` 1.0 can breed anything, and that is arithmetic rather than scarcity.
other:052	f4789ffd96	other	1633	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		7	1449	assets/materials/wood.ron					plants,weather	`assets/materials/wood.ron` `strength`, fitted from the stand maximum; measured 2026-08-30	Permanent as a shape of error. A max over a population is a statistic *about the extreme member*, so fitting a threshold above it excludes the very case the threshold is for. Ask which individual a fitted constant is describing, not just how much headroom it has.
other:053	3ddb070844	other	1636	HOLDS-WHILE	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		3	1312	src/sim/plant.rs					plants,structural	`src/sim/plant.rs` fn break_under_load, scaling `strength` by `organism::wood_density`; built and removed 2026-08-30	Holds while the intent is that mechanics shape *growth patterns*. If a future design wants material quality to be the adaptive axis, this is how -- but then the shape lever needs its own protection, not the other way round.
other:054	7e88756568	other	1639	PERMANENT	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		4	1031	Reports/tree-mechanics-plan-2026-08-29.md					plants,weather	`Reports/tree-mechanics-plan-2026-08-29.md` stage 3's third bar, "an intact healthy stand loses zero cells over 12,000 frames"; withdrawn 2026-08-30	Permanent. A negative control of the form "X never happens" is passed trivially by a broken X; pair every such bar with the positive control that proves the mechanism can still fire.
other:055	4cecda0ff2	other	1642	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		9	1531	assets/materials/wood.ron	BREAK		grove		plants	`assets/materials/wood.ron` `strength` at p75 (10,000) of the per-plant peak distribution; measured 2026-08-30	Tied to this stand's reproduction rate. If lineage turnover gets much faster -- more founders, quicker maturity, a real seed bank -- the population could sustain a harsher cull and p75 becomes reachable. Re-measure against the `BREAK=off` control, never against a remembered baseline.
other:056	9ce16e5964	other	1646	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		4	1354	src/sim/plant.rs					field,plants,structural	`src/sim/plant.rs` fn anchor_support, blocking a leaf from conducting support to *anything*; measured 2026-08-30	Permanent while foliage is placed in multi-cell clusters. The general shape, which is `CLAUDE.md`'s "which object does this rule evaluate" seen from a new angle: a rule about what a *material* may support has to say which direction it may support in, or it silently answers a different question about connectivity.
other:057	0fc59dc43e	other	1649	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		10	1099	scripts/acceptance.sh					destruction,plants	`scripts/acceptance.sh` `wood`/`woodalt`, read as a bar to lower; measured 2026-08-30	Permanent as a reading. A scripted actor failing a bar is evidence about the script until the script has been given the moves a player has.
